,timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry,eventStrength,interactCnt,gender,age(15~60)
42343,1470840173,VIEW,102244,-8.86E+18,-2.06E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",C,AR,1,166,female,43
42395,1470840235,LIKE,101261,-8.86E+18,-2.06E+18,,,,2,166,female,43
42476,1468338120,VIEW,100231,-8.86E+18,-7.89E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,166,female,43
42871,1468868938,LIKE,102125,-8.86E+18,-3.57E+18,,,,2,166,female,43
42885,1468868663,VIEW,101255,-8.86E+18,-3.57E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,166,female,43
43290,1470941497,VIEW,101018,-8.86E+18,2.82E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",C,AR,1,166,female,43
43527,1469130614,VIEW,100227,-8.86E+18,-5.84E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,166,female,43
43759,1471833774,VIEW,102227,-8.86E+18,-6.31E+18,Android - Native Mobile App,SP,BR,1,166,female,43
44271,1471372784,VIEW,102032,-8.86E+18,-7.13E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
44325,1471259647,VIEW,100555,-8.86E+18,3.68E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",C,AR,1,166,female,43
45838,1470654848,VIEW,101990,-8.86E+18,-1.36E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",C,AR,1,166,female,43
45924,1471833785,VIEW,100786,-8.86E+18,-6.31E+18,Android - Native Mobile App,SP,BR,1,166,female,43
46106,1471550727,VIEW,101959,-8.86E+18,6.51E+17,Android - Native Mobile App,SP,BR,1,166,female,43
46147,1471532633,VIEW,100319,-8.86E+18,6.51E+17,Android - Native Mobile App,SP,BR,1,166,female,43
46246,1471349182,VIEW,101708,-8.86E+18,-7.13E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
46668,1471918958,VIEW,100450,-8.86E+18,6.87E+18,Android - Native Mobile App,SP,BR,1,166,female,43
46669,1471919109,VIEW,101415,-8.86E+18,6.87E+18,Android - Native Mobile App,SP,BR,1,166,female,43
46671,1471918926,VIEW,102232,-8.86E+18,6.87E+18,Android - Native Mobile App,SP,BR,1,166,female,43
46672,1471919049,VIEW,101009,-8.86E+18,6.87E+18,Android - Native Mobile App,SP,BR,1,166,female,43
46673,1471918995,VIEW,102183,-8.86E+18,6.87E+18,Android - Native Mobile App,SP,BR,1,166,female,43
46674,1471919007,VIEW,101076,-8.86E+18,6.87E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47139,1472524337,VIEW,101446,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47140,1472524428,LIKE,101467,-8.86E+18,6.52E+18,,,,2,166,female,43
47141,1472524517,VIEW,100711,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47142,1472524468,VIEW,100600,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47143,1472524413,VIEW,100651,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47144,1472524523,VIEW,100208,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47145,1472524542,VIEW,101233,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47146,1472524509,VIEW,100874,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47147,1472524275,VIEW,100741,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47148,1472524540,VIEW,100208,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47149,1472524347,VIEW,102494,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47150,1472524425,VIEW,101130,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47151,1472524278,VIEW,102338,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47152,1472524471,VIEW,100339,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47153,1472524214,VIEW,102481,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47154,1472524414,VIEW,100647,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47155,1472524506,VIEW,101828,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47156,1472524211,VIEW,100889,-8.86E+18,6.52E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47405,1472856347,VIEW,101795,-8.86E+18,1.35E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47406,1472856378,VIEW,100618,-8.86E+18,1.35E+18,Android - Native Mobile App,SP,BR,1,166,female,43
47470,1472815198,BOOKMARK,100862,-8.86E+18,1.35E+18,,,,2.5,166,female,43
47478,1472815192,VIEW,101829,-8.86E+18,1.35E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
47876,1470417342,VIEW,100637,-8.86E+18,2.95E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",RM,CL,1,166,female,43
47907,1472071015,VIEW,102475,-8.86E+18,-8.03E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
47917,1472071022,VIEW,100074,-8.86E+18,-8.03E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
47920,1472071166,VIEW,100257,-8.86E+18,-8.03E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
48459,1472000657,VIEW,102372,-8.86E+18,-8.03E+18,Android - Native Mobile App,SP,BR,1,166,female,43
49187,1473382299,VIEW,102059,-8.86E+18,3.83E+18,Android - Native Mobile App,SP,BR,1,166,female,43
49427,1473765509,VIEW,100297,-8.86E+18,1.77E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
50035,1473716432,VIEW,100341,-8.86E+18,3.65E+18,Android - Native Mobile App,SP,BR,1,166,female,43
50042,1473716502,VIEW,100139,-8.86E+18,3.65E+18,Android - Native Mobile App,SP,BR,1,166,female,43
50547,1473862720,LIKE,100510,-8.86E+18,-3.06E+18,,,,2,166,female,43
50670,1473158236,VIEW,100153,-8.86E+18,-2.92E+18,Android - Native Mobile App,SP,BR,1,166,female,43
50671,1473158115,VIEW,100420,-8.86E+18,-2.92E+18,Android - Native Mobile App,SP,BR,1,166,female,43
50672,1473158164,VIEW,101171,-8.86E+18,-2.92E+18,Android - Native Mobile App,SP,BR,1,166,female,43
50685,1473158248,BOOKMARK,100388,-8.86E+18,-2.92E+18,,,,2.5,166,female,43
50686,1473158176,BOOKMARK,101389,-8.86E+18,-2.92E+18,,,,2.5,166,female,43
50688,1473791887,VIEW,100443,-8.86E+18,1.77E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
51941,1473796613,VIEW,101758,-8.86E+18,1.77E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
51947,1473795990,VIEW,100712,-8.86E+18,1.77E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
51973,1473796004,VIEW,100550,-8.86E+18,1.77E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
51978,1473792937,VIEW,100310,-8.86E+18,1.77E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
51997,1473792503,LIKE,102078,-8.86E+18,1.77E+18,,,,2,166,female,43
52633,1473872437,VIEW,101846,-8.86E+18,-3.06E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
52644,1473872444,BOOKMARK,100898,-8.86E+18,-3.06E+18,,,,2.5,166,female,43
52757,1473858356,VIEW,102210,-8.86E+18,-3.06E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
52797,1474405535,VIEW,101077,-8.86E+18,1.50E+18,Android - Native Mobile App,SP,BR,1,166,female,43
52803,1474405480,VIEW,100917,-8.86E+18,1.50E+18,Android - Native Mobile App,SP,BR,1,166,female,43
52804,1474405483,VIEW,100760,-8.86E+18,1.50E+18,Android - Native Mobile App,SP,BR,1,166,female,43
52843,1473978431,LIKE,101246,-8.86E+18,1.15E+18,,,,2,166,female,43
52846,1473978431,LIKE,102398,-8.86E+18,1.15E+18,,,,2,166,female,43
52848,1473978415,VIEW,100494,-8.86E+18,1.15E+18,Android - Native Mobile App,SP,BR,1,166,female,43
52855,1473978214,VIEW,100747,-8.86E+18,1.15E+18,Android - Native Mobile App,SP,BR,1,166,female,43
52857,1473978434,VIEW,100089,-8.86E+18,1.15E+18,Android - Native Mobile App,SP,BR,1,166,female,43
53646,1473694576,VIEW,101599,-8.86E+18,3.65E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
54671,1474939042,VIEW,100216,-8.86E+18,5.91E+18,Android - Native Mobile App,SP,BR,1,166,female,43
54672,1474939048,BOOKMARK,100590,-8.86E+18,5.91E+18,,,,2.5,166,female,43
54847,1474047251,VIEW,100535,-8.86E+18,6.28E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,166,female,43
57353,1475350989,VIEW,100275,-8.86E+18,4.26E+17,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,1,166,female,43
59025,1476461386,VIEW,102183,-8.86E+18,-4.31E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,1,166,female,43
59058,1477920312,VIEW,101144,-8.86E+18,-3.35E+18,Android - Native Mobile App,SP,BR,1,166,female,43
60047,1478455022,VIEW,102041,-8.86E+18,-5.79E+18,Android - Native Mobile App,SP,BR,1,166,female,43
60048,1478455038,VIEW,102202,-8.86E+18,-5.79E+18,Android - Native Mobile App,SP,BR,1,166,female,43
60049,1478455188,VIEW,100892,-8.86E+18,-5.79E+18,Android - Native Mobile App,SP,BR,1,166,female,43
60051,1478455091,BOOKMARK,100517,-8.86E+18,-5.79E+18,Android - Native Mobile App,SP,BR,2.5,166,female,43
60052,1478455098,VIEW,101851,-8.86E+18,-5.79E+18,Android - Native Mobile App,SP,BR,1,166,female,43
61939,1477996700,VIEW,100323,-8.86E+18,-3.91E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,1,166,female,43
63530,1481279659,BOOKMARK,100130,-8.86E+18,-8.60E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",TX,US,2.5,166,female,43
63535,1481280235,VIEW,100771,-8.86E+18,-8.60E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",TX,US,1,166,female,43
63541,1481279628,VIEW,101917,-8.86E+18,-8.60E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",TX,US,1,166,female,43
64281,1481710131,VIEW,101785,-8.86E+18,8.05E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,1,166,female,43
64696,1480429507,VIEW,101563,-8.86E+18,-1.21E+17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,1,166,female,43
65116,1482158798,VIEW,101070,-8.86E+18,-4.60E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
66101,1484216263,VIEW,100503,-8.86E+18,6.00E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
66102,1484216297,BOOKMARK,101641,-8.86E+18,6.00E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,2.5,166,female,43
66291,1484302065,VIEW,101430,-8.86E+18,-5.36E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
66458,1484590339,VIEW,101565,-8.86E+18,3.28E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
66887,1486139088,VIEW,102188,-8.86E+18,-6.13E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
67034,1486477250,VIEW,101254,-8.86E+18,4.04E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
67036,1486477188,VIEW,100693,-8.86E+18,4.04E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
68207,1485858922,VIEW,102217,-8.86E+18,4.77E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
68235,1485859105,BOOKMARK,100549,-8.86E+18,4.77E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,2.5,166,female,43
69539,1487675294,VIEW,100613,-8.86E+18,3.55E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,166,female,43
69917,1487164253,VIEW,101767,-8.86E+18,6.97E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,166,female,43
70939,1487588618,VIEW,101491,-8.86E+18,7.09E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,166,female,43
71293,1481714884,LIKE,101272,-8.86E+18,8.05E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,2,166,female,43
71298,1481714877,VIEW,102380,-8.86E+18,8.05E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,1,166,female,43
71447,1482314754,VIEW,101085,-8.86E+18,-4.87E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
71857,1483980589,VIEW,100597,-8.86E+18,3.27E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
71984,1485436080,VIEW,100838,-8.86E+18,8.28E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,166,female,43
15463,1466079223,VIEW,101188,-8.85E+18,6.53E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",RJ,BR,1,5,female,47
15475,1466079226,VIEW,102145,-8.85E+18,6.53E+18,,,,1,5,female,47
36710,1469622277,VIEW,100518,-8.85E+18,7.14E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",RJ,BR,1,5,female,47
37332,1469636930,VIEW,100196,-8.85E+18,7.14E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",RJ,BR,1,5,female,47
37340,1469636341,VIEW,101317,-8.85E+18,7.14E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",RJ,BR,1,5,female,47
54502,1474386906,VIEW,100376,-8.85E+18,-7.48E+18,Android - Native Mobile App,RJ,BR,1,5,female,47
58436,1476445991,VIEW,102133,-8.85E+18,8.06E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",RJ,BR,1,5,female,47
59048,1476475517,LIKE,101556,-8.85E+18,8.06E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",RJ,BR,2,5,female,47
68814,1487684401,VIEW,102121,-8.85E+18,6.98E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,5,female,47
69845,1487346101,VIEW,101483,-8.85E+18,-8.45E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,5,female,47
70854,1487608252,LIKE,102481,-8.85E+18,2.01E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,2,5,female,47
70855,1487608051,VIEW,102373,-8.85E+18,2.01E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,5,female,47
1379,1464880311,VIEW,100533,-8.85E+18,-8.37E+18,,,,1,114,male,16
1390,1464880312,VIEW,102077,-8.85E+18,-8.37E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR,1,114,male,16
2737,1465211899,VIEW,100024,-8.85E+18,8.99E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR,1,114,male,16
2739,1465212449,VIEW,102109,-8.85E+18,8.99E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR,1,114,male,16
2741,1465212450,VIEW,100470,-8.85E+18,8.99E+18,,,,1,114,male,16
2742,1465212661,VIEW,100612,-8.85E+18,8.99E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR,1,114,male,16
2749,1465212001,VIEW,101634,-8.85E+18,8.99E+18,,,,1,114,male,16
2753,1465211900,VIEW,101643,-8.85E+18,8.99E+18,,,,1,114,male,16
2754,1465212000,VIEW,100632,-8.85E+18,8.99E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR,1,114,male,16
4472,1465563871,VIEW,101451,-8.85E+18,-9.07E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,114,male,16
4487,1465563871,VIEW,101321,-8.85E+18,-9.07E+18,,,,1,114,male,16
12563,1464872477,VIEW,101775,-8.85E+18,-8.37E+18,,,,1,114,male,16
12567,1464872477,VIEW,101759,-8.85E+18,-8.37E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR,1,114,male,16
12688,1464118642,VIEW,100946,-8.85E+18,3.26E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,114,male,16
13444,1465816843,VIEW,101236,-8.85E+18,5.72E+18,,,,1,114,male,16
13478,1465816648,VIEW,100270,-8.85E+18,5.72E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,114,male,16
13479,1465816572,VIEW,102449,-8.85E+18,5.72E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,114,male,16
13487,1465816648,VIEW,100042,-8.85E+18,5.72E+18,,,,1,114,male,16
13521,1465816842,VIEW,100583,-8.85E+18,5.72E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,114,male,16
13548,1465817628,LIKE,101246,-8.85E+18,5.72E+18,,,,2,114,male,16
13553,1465816573,VIEW,101220,-8.85E+18,5.72E+18,,,,1,114,male,16
13863,1462903658,VIEW,102278,-8.85E+18,9.89E+16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR,1,114,male,16
18125,1463620571,VIEW,101712,-8.85E+18,4.97E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,114,male,16
22235,1466509014,VIEW,100116,-8.85E+18,5.02E+18,,,,1,114,male,16
22239,1466509014,VIEW,102100,-8.85E+18,5.02E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,114,male,16
22577,1464004826,VIEW,101927,-8.85E+18,8.20E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,114,male,16
24618,1465559189,VIEW,100564,-8.85E+18,-9.07E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,114,male,16
24637,1465559189,VIEW,100442,-8.85E+18,-9.07E+18,,,,1,114,male,16
25144,1466607346,VIEW,102187,-8.85E+18,3.54E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,114,male,16
25186,1466607350,VIEW,102197,-8.85E+18,3.54E+18,,,,1,114,male,16
25315,1464780451,VIEW,100439,-8.85E+18,-5.48E+18,,,,1,114,male,16
25347,1464780449,VIEW,101039,-8.85E+18,-5.48E+18,Android - Native Mobile App,SP,BR,1,114,male,16
25815,1462360301,VIEW,100314,-8.85E+18,5.65E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR,1,114,male,16
27984,1468265620,LIKE,100602,-8.85E+18,-4.52E+18,,,,2,114,male,16
27985,1468265584,VIEW,100515,-8.85E+18,-4.52E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,114,male,16
30112,1468410190,VIEW,102233,-8.85E+18,3.77E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",SP,BR,1,114,male,16
30711,1466769175,VIEW,100427,-8.85E+18,3.44E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",RS,BR,1,114,male,16
30718,1466769181,VIEW,100836,-8.85E+18,3.44E+17,,,,1,114,male,16
30842,1466554136,VIEW,101424,-8.85E+18,3.54E+18,,,,1,114,male,16
30853,1466554113,VIEW,101767,-8.85E+18,3.54E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,114,male,16
